"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-05",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-06",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-07",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-10",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-11",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-12",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-13",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-15",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-16",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-17",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-18",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-20",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-21",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-22",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-23",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-24",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-25",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-26",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-27",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-02-28",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-21",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-22",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-23",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-24",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-27",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-28",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-29",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-30",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-03-31",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-01",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-02",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-03",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-04",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-05",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-06",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-07",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-08",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-10",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-11",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-12",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-13",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-14",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-15",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-16",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-17",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-18",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-19",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-20",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-21",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-22",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-23",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-24",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-25",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-26",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-29",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-04-30",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-05-01",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-05-02",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-05-03",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-05-04",,,,,,,,,,,,,
"US1ILDP0161","WHEATON 1.2 NNW, IL US","2021-05-05",,,,,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-01",,"40","15",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-02",,"47","35",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-03",,"39","33",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-04",,"33","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-05",,"42","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-06",,"42","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-07",,"40","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-08",,"28","14",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-09",,"49","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-10",,"49","35",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-11",,"36","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-12",,"31","23",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-13",,"33","30",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-14",,"38","23",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-15",,"36","21",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-16",,"28","11",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-17",,"30","10",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-18",,"34","4",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-19",,"17","1",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-20",,"31","13",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-21",,"27","8",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-22",,"34","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-23",,"33","29",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-24",,"37","32",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-25",,"34","32",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-26",,"33","27",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-27",,"34","27",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-28",,"31","29",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-29",,"32","28",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-30",,"33","28",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-01-31",,"35","29",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-01",,"35","32",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-02",,"49","27",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-03",,"48","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-04",,"36","27",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-05",,"32","25",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-06",,"30","20",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-07",,"36","19",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-08",,"34","23",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-09",,"35","20",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-10",,"36","24",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-11",,"32","20",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-12",,"35","19",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-13",,"31","0",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-14",,"11","-8",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-15",,"31","3",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-16",,"39","11",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-17",,"40","27",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-18",,"37","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-19",,"27","14",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-20",,"23","7",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-21",,"37","9",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-22",,"50","24",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-23",,"53","30",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-24",,"41","30",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-25",,"41","31",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-26",,"31","25",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-27",,"31","19",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-28",,"29","15",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-02-29",,"36","13",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-01",,"60","26",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-02",,"47","28",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-03",,"48","26",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-04",,"47","26",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-05",,"52","26",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-06",,"42","23",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-07",,"52","19",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-08",,"65","34",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-09",,"55","46",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-10",,"49","35",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-11",,"43","35",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-12",,"55","31",,"    1","    1",,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-13",,"49","31",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-14",,"39","32",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-15",,"43","26",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-16",,"39","25",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-17",,"47","32",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-18",,"45","36",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-19",,"63","40",,"    1","    1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-20",,"61","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-21",,"36","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-22",,"35","21",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-23",,"43","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-24",,"48","30",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-25",,"54","28",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-26",,"52","38",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-27",,"53","37",,"    1",,"    1",,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-28",,"65","45",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-29",,"58","42",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-30",,"50","38",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-03-31",,"42","36",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-01",,"56","36",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-02",,"62","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-03",,"70","45",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-04",,"49","34",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-05",,"54","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-06",,"63","31",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-07",,"80","51",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-08",,"72","46",,"    1",,"    1",,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-09",,"49","33",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-10",,"50","31",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-11",,"63","40",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-12",,"64","47",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-13",,"47","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-14",,"41","26",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-15",,"39","26",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-16",,"46","22",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-17",,"41","32",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-18",,"58","30",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-19",,"61","33",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-20",,"64","29",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-21",,"52","34",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-22",,"62","37",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-23",,"60","40",,,,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-24",,"51","41",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-25",,"46","41",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-26",,"64","40",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-27",,"68","36",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-28",,"74","48",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-29",,"60","43",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-04-30",,"63","39",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-01",,"67","34",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-02",,"75","54",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-03",,"72","46",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-04",,"49","38",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-05",,"48","38",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-06",,"64","37",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-07",,"65","39",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-08",,"48","29",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-09",,"60","26",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-10",,"51","37",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-11",,"51","39",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-12",,"62","34",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-13",,"68","39",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-14",,"73","53",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-15",,"76","55",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-16",,"69","50",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-17",,"68","53",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-18",,"66","52",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-19",,"58","52",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-20",,"65","53",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-21",,"69","56",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-22",,"70","55",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-23",,"80","56",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-24",,"87","59",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-25",,"84","66",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-26",,"86","64",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-27",,"85","68",,,,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-28",,"81","60",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-29",,"74","54",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-30",,"72","48",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-31",,"73","46",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-01",,"76","50",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-02",,"93","63",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-03",,"85","66",,"    1",,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-04",,"90","64",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-05",,"89","67",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-06",,"79","58",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-07",,"82","56",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-08",,"90","58",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-09",,"89","69",,"    1",,,,,,"    1",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-10",,"84","60",,"    1",,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-11",,"81","56",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-12",,"84","53",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-13",,"68","52",,,,"    1",,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-14",,"70","50",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-15",,"75","46",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-16",,"84","51",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-17",,"87","58",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-18",,"89","57",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-19",,"91","63",,,,,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-20",,"88","66",,"    1",,"    1",,,,,,
